	og_sentence	label	aug_sentence
143	Worth a read. On #Christians and the persecution they face. #equality #respect #sectarianviolence #countyourblessings http://t.co/EvTmzbljyK	0	"This article is worth reading. It discusses the persecution faced by #Christians and emphasizes the importance of #equality, #respect, and combating #sectarianviolence. #countyourblessings <a href=""http://t.co/EvTmzbljyK"" target=""_new"">http://t.co/EvTmzbljyK</a>"
144	Baking bread and hanging with a glass of wine in leggings and a sweatshirt with football on. HEAVEN! If only the snow hadn't turned to rain.	0	I'm baking bread, sipping wine, wearing leggings and a sweatshirt, and watching football. It's heavenly! If only the snow hadn't turned into rain.
145	Well done @tesco for making it possible to get emergency messages to a member of staff.	1	Kudos to @tesco for enabling emergency messages to reach their staff members.
146	Drawing with my little girl... Still can't believe she can draw this good!!!! #drawing #daughter... http://t.co/v1IOa07YLB	0	"I'm drawing with my little girl... I still can't believe how skilled she is at drawing! #drawing #daughter... <a href=""http://t.co/v1IOa07YLB"" target=""_new"">http://t.co/v1IOa07YLB</a>"
147	4:30 an opening my first beer now gonna be a long night/day	0	It's 4:30, and I'm opening my first beer. Looks like it's going to be a long night/day.
148	@XFINITY yay another outage in less than 8 hours. Keep up the good work!	1	@XFINITY, congratulations on yet another outage in less than 8 hours. Keep up the good work!
149	Duale seeking 'protection to be heard' when the proposed security bill will trample the basic rights of his pple and their freedom	1	"Duale is seeking ""protection to be heard,"" but the proposed security bill will trample on the basic rights and freedom of his people."
150	Wow thanks for the good vibes right before my exam, parents.	1	Thanks for the positive energy right before my exam, parents.
151	is that @GoodDaySac calling that show a train wreck.  Way to respect the guest, guys	1	Is that @GoodDaySac referring to that show as a disaster? Great way to show respect to the guest, guys.
152	Time for my babies and I to take this medicine so we can get better:face_with_medical_mask:	0	It's time for my children and me to take our medication so we can recover. :face_with_medical_mask:
153	So excited for work	1	I'm really enthusiastic about going to work.
154	Love waking up to grumpy people	1	I enjoy waking up to grumpy people.
155	One from her please *cries* http://t.co/z0Yt6Dax7s	0	"Can I have one of those, please? <em>cries</em> <a href=""http://t.co/z0Yt6Dax7s"" target=""_new"">http://t.co/z0Yt6Dax7s</a>"
156	@Owain_Thomas Loving how Fulham looks like a playoff team. #NotReally	1	@Owain_Thomas, I find it amusing how Fulham appears to be a playoff-worthy team. #NotReally
157	I'm happy with the two hours of sleep I got last night  :weary_face:	1	I'm content with the two hours of sleep I managed to get last night. :weary_face:
158	Such .   You still have to #praisehim ;)	1	That's so . Remember, you still have to #praisehim. ;)
159	Feeling the irony of using  to find people ironically using the work irony wrong. #metahipster	1	"It's ironic that I'm using to search for people who ironically misuse the word ""irony."" #metahipster"
160	"Ostentatious ""a showy display designed to impress"". Thats the word I immediately think of when I see a woman feeding her child!  #Idiot"	1	"The word that immediately comes to mind when I see a woman feeding her child is ""ostentatious,"" meaning a showy display intended to impress. #Idiot"
161	@LOLGOP Fox News criticizing poor journalism regarding the UVA incident is hilarious	1	It's amusing to see Fox News criticizing poor journalism in relation to the UVA incident. @LOLGOP
162	@discodavejohn @Matt_Brickman i'll take the physical challenge!	0	@discodavejohn @Matt_Brickman, I'm up for the challenge! Let's do it.
163	probably going to fail tomorrow yayy  #GlobalArtistHMA #MTVStars One Direction	1	I'm probably going to fail tomorrow. Yayy. #GlobalArtistHMA #MTVStars One Direction
164	#Fact: #StarTrek adult onesie meets clothing requirements 4 Walmart employee. Just put on yr vest & a smile.  http://t.co/2RhG2iJjNB	1	"#Fact: The Star Trek adult onesie meets the clothing requirements for Walmart employees. Just put on your vest and smile. <a href=""http://t.co/2RhG2iJjNB"" target=""_new"">http://t.co/2RhG2iJjNB</a>"
165	@mobyhump :)) thank you so much. Such a generous display of kindness from your side.	0	@mobyhump :)) Thank you so much. Your kindness is greatly appreciated.
166	@SR_Duncan Someone described it to me as 'passing like a laxette through a budgie' but I can't remember who.	0	"Someone once described it to me as ""passing like a laxette through a budgie,"" but I can't recall who. @SR_Duncan"
167	These girls can wake up people from the dead!  #worth #watching	0	These girls have the power to wake up people from the dead! #worth #watching
168	@mpolz_25 mostly LRS stores, just depends on who gets what. I'd say I tend to split between @CascadiaLIQ & @metroliquor_uni	0	@mpolz_25, it mostly depends on which LRS stores get what. I'd say I tend to divide my purchases between @CascadiaLIQ and @metroliquor_uni.
169	@alyssaanicoleL this Friday  lit	0	@alyssaanicoleL, this Friday is going to be lit.
170	I love waking up out of a dead sleep to two firetrucks blaring past my window  :sleeping_face::fire_engine::ambulance:	1	I enjoy being abruptly woken up by the blaring sirens of two firetrucks passing by my window while I'm fast asleep. :sleeping_face::fire_engine::ambulance:
171	@Gomez_Nei im done with finals thursday that would be nice lol you leave friday at what time? :airplane:️	0	@Gomez_Nei, I'll be done with finals on Thursday. It would be nice if you could leave on Friday. What time is your flight? :airplane:️
172	save your work folks. i'm offically cntrl-alt-deleting this week.	0	Everyone, make sure to save your work. I'm officially restarting everything this week.
173	@DorlaCoddington @wherePHILLY Thx. If thry real why dont you have them? Friend me on http://t.co/OXybfwwWb6	0	"@DorlaCoddington @wherePHILLY Thanks. If they're real, why don't you have them? Connect with me on <a href=""http://t.co/OXybfwwWb6"" target=""_new"">http://t.co/OXybfwwWb6</a>"
174	@CjCarson17 only children at home status. Woohoo Isn't it fun...:unamused_face::pensive_face:	1	@CjCarson17, I'm the only one at home with children. Woohoo! Isn't it fun... :unamused_face::pensive_face:
175	Zuckerberg says he wears a grey t-shirt everyday because he doesn't want to waste time on things that don't matter||He runs Facebook||	1	Mark Zuckerberg says he wears a gray t-shirt every day because he doesn't want to waste time on trivial matters. After all, he runs Facebook.
176	i think BurgerKing is working with the SJWs. my fries are as salty as SJWs about @Totalbiscuit winning an award	0	I believe BurgerKing is collaborating with the SJWs. My fries are as salty as the SJWs are about @Totalbiscuit winning an award.
177	Parking meter obviously forgot to get its own parking ticket.  http://t.co/fa0ypoYOSx	1	"It's clear that the parking meter forgot to obtain its own parking ticket. <a href=""http://t.co/fa0ypoYOSx"" target=""_new"">http://t.co/fa0ypoYOSx</a>"
178	It's nice to see continuity in our gender struggles.	1	It's reassuring to see the ongoing struggles for gender equality continue.
179	@HikeTheGamer: .@PlayStation @Xbox EVERYTHING IS AWESOME!!!!!!!!!!!!!!!!!!!! :)  http://t.co/A2lyi2bbDD	1	".@PlayStation @Xbox EVERYTHING IS AWESOME!!!!!!!!!!!!!!!!!!!! :) <a href=""http://t.co/A2lyi2bbDD"" target=""_new"">http://t.co/A2lyi2bbDD</a> - @HikeTheGamer"
180	@MagicManRAW @YankeesWFAN you don't know a damned thing about baseball, do you?	0	@MagicManRAW @YankeesWFAN, it seems like you have very limited knowledge about baseball, don't you?
181	@SportMajor No, voting somebody in because they're from Latvia is way more important than voting for the best players.	1	@SportMajor, according to you, voting for someone just because they're from Latvia is more significant than voting for the most skilled players.
182	I find this farrrrr too funny :face_with_tears_of_joy::face_with_tears_of_joy: #wow #can #u  http://t.co/4Ah4SUyDlW	0	"This is incredibly hilarious to me. :face_with_tears_of_joy::face_with_tears_of_joy: #wow #can #u <a href=""http://t.co/4Ah4SUyDlW"" target=""_new"">http://t.co/4Ah4SUyDlW</a>"
183	@PaulGoonerW yeah stressed isnt the word could easily punch someone in the face right now:smirking_face::fisted_hand_sign::fisted_hand_sign:	0	@PaulGoonerW, I'm feeling extremely stressed right now. I could easily punch someone in the face. :smirking_face::fisted_hand_sign::fisted_hand_sign:
184	Cannot wait to go to the dentist later!	1	I'm really excited to go to the dentist later!
185	Hummingbirds #Are  #Experts #at #Hovering #After #All: #Background #Motion ...: If the hovering ability of the... http://t.co/E189iHBpZr	0	"Hummingbirds are truly experts at hovering, considering their background motion skills. If you're interested in the hovering ability of these birds... <a href=""http://t.co/E189iHBpZr"" target=""_new"">http://t.co/E189iHBpZr</a>"
186	The pure #reality of . http://t.co/wokWEvDvrp	0	"The sheer reality of it is... <a href=""http://t.co/wokWEvDvrp"" target=""_new"">http://t.co/wokWEvDvrp</a>"
187	@Vh1Supersonic @MAJORLAZER @Weojispeak #WatchOutForThis|Hold the line	0	@Vh1Supersonic @MAJORLAZER @Weojispeak #WatchOutForThis|Hold the line.
188	@TheLouieMiguel what a way to start the new year	1	@TheLouieMiguel, what a way to kick off the new year!
189	@Neilby70 @ParkzTheDon :smiling_face_with_open_mouth_and_tightly-closed_eyes::smiling_face_with_open_mouth_and_tightly-closed_eyes: He would get floored in one poke :see-no-evil_monkey::white_smiling_face:️:white_smiling_face:️:ok_hand_sign:	0	@Neilby70 @ParkzTheDon :smiling_face_with_open_mouth_and_tightly-closed_eyes::smiling_face_with_open_mouth_and_tightly-closed_eyes: He would be knocked down with a single poke. :see-no-evil_monkey::white_smiling_face:️:white_smiling_face:️:ok_hand_sign:
190	Can I ask why we didn't hv GEJ n PDP trending yesterday night  http://t.co/0oVx1ttwON	1	"Why didn't we see GEJ and PDP trending last night? Can you tell me the reason? <a href=""http://t.co/0oVx1ttwON"" target=""_new"">http://t.co/0oVx1ttwON</a>"
191	I cared for 8 seconds, then I got distracted. :face_with_tears_of_joy:	1	I briefly cared for 8 seconds, but then I got distracted. :face_with_tears_of_joy:
192	@crystalluxmore they can be assured you'll recommend them!	1	@crystalluxmore, if they need a recommendation, they can count on you!
193	Damit, this fatima bhutto has an instagram account but not pics of her. Some random shit...and then ppl i follow keep posting pics.	1	It's frustrating that Fatima Bhutto has an Instagram account but no pictures of herself. Instead, it's filled with random stuff, and the people I follow keep posting pictures.
194	@koadmedia how many championships? You trying to say that makes him worth more than Saban?	0	@koadmedia, how many championships does he have? Are you trying to imply that makes him more valuable than Saban?
195	@jimrome Product of Aaron Rodgers. Eric Decker was pretty good last year too. It's situational. When Jordy cashes in, he'll be a non-factor.	0	@jimrome, Aaron Rodgers is the reason for his success. Eric Decker was also good last year, but it depends on the situation. Once Jordy cashes in, he won't matter anymore.
196	Your cyber Monday sale got extended? No fucking way!  #stfu	1	Your Cyber Monday sale got extended? I can't believe it! #stfu
197	@ciara848 @clairepear24 @UberFacts but would you be willing to purchase from a vending machine?	0	@ciara848 @clairepear24 @UberFacts, would you be willing to buy something from a vending machine?
198	@georgenickss happy birthday young one, have a gooden lad!x	0	@georgenickss, happy birthday, young one! Have a great day, lad! x
199	@fredwimpy Can U Help?||More conservatives needed on #TSU + get paid 4 posting stuff like this!||YOU CAN $ TOO! go to http://t.co/JUmMWi0AyT	0	"@fredwimpy, can you help? We need more conservatives on #TSU, and you can get paid for posting content like this! You can earn money too! Go to <a href=""http://t.co/JUmMWi0AyT"" target=""_new"">http://t.co/JUmMWi0AyT</a>"
200	@Will_Fuller7 @C_Breezy2k12 14-0 but it's not that close.	0	@Will_Fuller7 @C_Breezy2k12, we're currently leading 14-0, and it's not even a close game.
201	watching Elf was a prime decision tonight	0	Watching Elf tonight turned out to be an excellent decision.
202	Please dont fuck with me when I first wake up a morning person!	0	I'm a morning person, so please don't mess with me right after I wake up!
203	Photo: Invoices have been sent out... http://t.co/wZlnwsRjeL	0	"A photo has been posted showing that invoices have been sent out. <a href=""http://t.co/wZlnwsRjeL"" target=""_new"">http://t.co/wZlnwsRjeL</a>"
204	@Ego_Gets_Dollas @DBrooks55 Kick Raiola out of the league. #Scumbag #RepeatOffender #OneGameIsNotEnough	0	@Ego_Gets_Dollas @DBrooks55, we should kick Raiola out of the league. He's a scumbag and a repeat offender. One game suspension is not enough.
205	It's so easy to focus on what's at hand when you have a million other thoughts running through your mind at the same time.	1	When you have a million thoughts running through your mind simultaneously, it becomes easier to focus on what's currently at hand.
206	The sky looks SO beautiful today....  http://t.co/Defox97Pzi	1	"The sky is incredibly beautiful today. <a href=""http://t.co/Defox97Pzi"" target=""_new"">http://t.co/Defox97Pzi</a>"
207	Remember Black Friday was a bust....	1	Let's remember that Black Friday turned out to be a disappointment.
